post_id,post_caption,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,weighted_engagement_rate,most_negative_comment,most_positive_comment,original_negative_context,original_positive_context
1286875032996743,"ವಾರದ ವರದಿ; ಪ್ರಗತಿ ಮತ್ತು ಸೇವೆಯ ಹಾದಿ.... | May 19 - May 25
#NammaPrabha #MPOfDavangere",104,0,2,0.0,0.0,0.0,Criticism,0.0012045454545454545,Future minister parliament,Future minister parliament,Future minister parliament,Future minister parliament
1286884712995775,"ದಾವಣಗೆರೆ ಸಂಸದರಾಗಿ ಡಾ.ಪ್ರಭಾ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರು ಒಂದು ವರ್ಷ ಪೂರೈಸಿದ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಪ್ರಭಾ ವಿಕಾಸ್ ತಂಡದಿಂದ ಆಯೋಜಿಸಿದ್ದ ಆನ್ ಲೈನ್ ಚಿತ್ರಕಲಾ ಸ್ಪರ್ಧೆಯನ್ನು ಜೂನ್ 14 ರವರೆಗೆ ವಿಸ್ತರಿಸಲಾಗಿದೆ.ದಾವಣಗೆರೆ 2030 ರಲ್ಲಿ‌ ಹೇಗಿರಬೇಕು ಹಾಗೂ ಯಾವ ಅಭಿವೃದ್ಧಿ ‌ಕಾರ್ಯಗಳು ನಡೆಯಬೇಕು‌ ಎಂಬ ಬಗ್ಗೆ ಹಾಗೂ ನಿಮ್ಮ ಕಲ್ಪನೆಯಲ್ಲಿ ದಾವಣಗೆರೆ ಹೇಗಿರಬೇಕು ಎಂಬುದನ್ನು ಚಿತ್ರಿಸಿ ಕಳುಹಿಸಬಹುದು. ಹೆಚ್ಚಿನ ವಿವರಗಳಿಗಾಗಿ ಹಾಗೂ 
ಮಾಹಿತಿಗಾಗಿ; 9980769117 ಇಲ್ಲಿಗೆ ಸಂಪರ್ಕಿಸಬಹುದಾಗಿದೆ.
#Davangere2030 #ArtForDevelopment #PrabhaVikasTeam",21,0,1,1.0,0.0,0.0,Praise,0.00025,Congratulations,Congratulations,Congratulations 🎊 👏,Congratulations 🎊 👏
1287436666273913,"ಜನಪರ ಯೋಜನೆಗಳ ಮೂಲಕ ಮಾದರಿಯಾಗಿದ್ದ ಸಾಮಾಜಿಕ ಪರಿವರ್ತನೆಯ ಹರಿಕಾರರು, ಧೀಮಂತ ‌ನಾಯಕರು ಹಾಗೂ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ದಿ.ಶ್ರೀ ದೇವರಾಜ ಅರಸು ಅವರ ಪುಣ್ಯಸ್ಮರಣೆಯಂದು ಗೌರವ ನಮನಗಳು..ಅವರ ಆದರ್ಶಗಳು ಹಾಗೂ‌ ಜನಮುಖಿ‌ ಕಾರ್ಯಗಳು ನಮಗೆ ಸದಾ ಪ್ರೇರಣೆ...
#DevarajUrs #VisionaryLeader",62,2,3,0.5,0.5,0.0,Praise,0.0007840909090909091,Waheguru Ji,"Tributes to former Chief Minister D Devaraja Urs, the pioneer of equality who implemented laws such as the ploughman is the owner of the field, the abolition of serfdom, and the ban on the practice of carrying excrement, and provided justice to the exploited, backward and poor. Urs&#39; contributions and achievements are immortalized in the minds of the people of this country. Best wishes from Halle Halli Babu",Waheguru Ji,"ಉಳುವವನೇ ಹೊಲದೊಡೆಯ, ಜೀತಪದ್ಧತಿರದ್ದು, ಮಲಹೊರುವ ಪದ್ಧತಿ ನಿಷೇಧ ಮುಂತಾದ ಕಾನೂನುಗಳನ್ನು ಜಾರಿಗೆ ತಂದು, ಶೋಷಿತರು, ಹಿಂದುಳಿದವರು ಹಾಗೂ ಬಡವರಿಗೆ ನ್ಯಾಯ ಒದಗಿಸಿದ ಸಮಾನತೆಯ ಹರಿಕಾರ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಡಿ ದೇವರಾಜ ಅರಸು ಅವರ ಪುಣ್ಯಸ್ಮರಣೆಯಂದು ಅವರಿಗೆ ಗೌರವದ ನಮನಗಳು.
ಅರಸು ಅವರ ಕೊಡುಗೆಗಳು ಸಾಧನೆಗಳು ಈ ನಾಡಿನ ಜನಮಾನಸದಲ್ಲಿ ಚಿರಸ್ಥಾಯಿಯಾಗಿದೆ.
ಶುಭ ಕೋರುವವರು ಹಳ್ಳೆ ಹಳ್ಳಿ ಬಾಬು 🙏🙏🙏🙏🙏"
1287662146251365,"ಆರ್ಥಿಕವಾಗಿ ಹಿಂದುಳಿದವರಿಗೆ ಸಹಾಯ ನೀಡುವ ನಿಟ್ಟಿನಲ್ಲಿ 2019 ರಲ್ಲಿ  ಎಸ್ ಎಸ್ ಕೇರ್ ಟ್ರಸ್ಟ್ ಸ್ಥಾಪನೆ ಮಾಡಲಾಗಿದೆ.ಮೊದಲಿಗೆ ಡಯಾಲಿಸಿಸ್ ಸೇವೆ ನೀಡಲಾಗುತ್ತಿತ್ತು ನಂತರ ದಿನಗಳಲ್ಲಿ ಅಂದರೆ 2020,2021,2022 ರಲ್ಲಿ ಹಂತಹಂತವಾಗಿ ಗ್ರಾಮೀಣಭಾಗದಲ್ಲಿ ಮಹಿಳೆಯರಿಗೆ ಉಚಿತ ಹೆರಿಗೆಸೇವೆ,ಕಣ್ಣಿನಪೊರೆ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ ಸೇವೆ ನಡೆಸುತ್ತಾ ಬರುತ್ತಿದ್ದೇವೆ.ಟ್ರಸ್ಟ್ ಮೂಲಕ ಎಲ್ಲರಿಗೂ ಸಹಾಯ‌ನೀಡುವ ಉದ್ದೇಶ ನಮ್ಮದು...
#NammaPrabha #MPOfDavangere",162,5,3,0.5,0.5,0.0,Healthcare,0.0019886363636363634,Ss care trust back ward community,Thank you very much madam. Keep up the good work. May God bless you.,Ss care trust back ward  ❣️ community,👌👌👌👌👌. ತುಂಬಾ ಧನ್ಯವಾದಗಳು ಮೇಡಂ ನಿಮ್ಮ ಕೆಲಸ ಇದೆ ರೀತಿ ಮುಂದುವರಿಯಲಿ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೇದು ಮಾಡಲಿ
1287670026250577,"ಉಜ್ಜಯಿನಿಯ ಶ್ರೀ ಮಹಾಕಾಳೇಶ್ವರ ಸನ್ನಿಧಾನದಲ್ಲಿ 

ಮಧ್ಯಪ್ರದೇಶದ ಉಜ್ಜಯಿನಿಯ ಪುರಾತನ ಹಾಗೂ ಐತಿಹಾಸಿಕ ಶ್ರೀ ಮಹಾಕಾಳೇಶ್ವರ ಜ್ಯೋತಿರ್ಲಿಂಗ ಮಂದಿರಕ್ಕೆ ಕುಟುಂಬ ಸಮೇತರಾಗಿ ಭೇಟಿ ನೀಡಲಾಯಿತು.
ತ್ರಿಪುರಾಂತಕನ ರೂಪದಲ್ಲಿ ಭಕ್ತರಿಗೆ ಕರುಣೆ ತೋರುವ ಶ್ರೀ ಮಹಾಕಾಳೇಶ್ವರರು ದಕ್ಷಿಣಾಭಿಮುಖ ಲಿಂಗ ರೂಪದಲ್ಲಿರುವ ಏಕೈಕ ಜ್ಯೋತಿರ್ಲಿಂಗ.  ದೇವಸ್ಥಾನದಲ್ಲಿ ಪ್ರತಿದಿನವೂ ಮುಂಜಾನೆ ನಡೆಯುವ ಭಸ್ಮಾರತಿ ಅತ್ಯಂತ ವಿಶಿಷ್ಟ ಹಾಗೂ ಅಪರೂಪದ ವಿದ್ಯಮಾನದ ಪೂಜೆ. ದೇವಸ್ಥಾನದ ಪವಿತ್ರತೆ, ಶ್ರದ್ಧೆ ಮತ್ತು ಭಕ್ತಿಯ ವಾತಾವರಣ ಮನಸ್ಸಿಗೆ ಆನಂದವನ್ನು ತಂದಿತು.ದರ್ಶನದ ವೇಳೆ ಮಂದಿರದ ವ್ಯವಸ್ಥಾಪಕ ಸಮಿತಿಯಿಂದ ಸನ್ಮಾನ ಸ್ವೀಕರಿಸಿದ ಕ್ಷಣ ಇನ್ನಷ್ಟು ವಿಶೇಷವಾಗಿತ್ತು. 
""ಓಂ ನಮಃ ಶಿವಾಯ""..
S S Mallikarjun 

#Mahakaleshwar #Ujjain #JyotirlingaDarshan",56,0,6,1.0,0.0,0.0,Praise,0.0007045454545454546,Super Madam,Super Madam,ಸೂಪರ್ ಮೇಡಂ,ಸೂಪರ್ ಮೇಡಂ
1287744669576446,"ಮಧ್ಯಪ್ರದೇಶದ ಇಂದೋರ್ ನಲ್ಲಿ‌ ನಡೆದ  ಶಿಕ್ಷಣ ಸಚಿವಾಲಯದ ಸಮಾಲೋಚನಾ ಸಮಿತಿಯ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಶಾಲೆಗಳು ಮತ್ತು ಉನ್ನತ ಶಿಕ್ಷಣದಲ್ಲಿ ಭಾರತೀಯ ಭಾಷಾ ಶಿಕ್ಷಣದ ಉತ್ತೇಜನ ಕುರಿತು ನಡೆದ ಸಭೆಯಲ್ಲಿ ನನ್ನ ಅಭಿಪ್ರಾಯ ‌ವ್ಯಕ್ತಪಡಿಸಲಾಯಿತು.
#IndianLanguages #IndoreMeeting #MinistryOfEducation",1080,24,25,0.5652173913043478,0.34782608695652173,0.043478260869565216,Praise,0.013102272727272728,"There is a truth that politicians do not develop government schools and colleges, but rather trample them. We appeal to you to show it as a lie...",You are doing a great job as an opposition Lok Sabha member... doing things that those in the ruling party could not do. It was worthwhile for you to win the election.,"ಸರ್ಕಾರಿ ಶಾಲೆ, ಕಾಲೇಜುಗಳನ್ನು ರಾಜಕೀಯದವರು ಬೆಳೆಸಲ್ಲ,ತುಳಿತಾರೆ ಎನ್ನುವ ಸತ್ಯವಿದೆ ಅದನ್ನು ಸುಳ್ಳು ಮಾಡಿ ತೋರಿಸಲು ಮನವಿ....",ಆಡಳಿತ ಪಕ್ಷದಲ್ಲಿ ಇದ್ದವರು ಮಾಡದ ಕೆಲಸ ವಿರೋಧ ಪಕ್ಷದ ಲೋಕಸಭಾ ಸದಸ್ಯರಾಗಿ... ಉತ್ತಮ ಕೆಲಸ ಮಾಡುತ್ತಾ... ಇದ್ದೀರ. ನಿಮ್ಮನ್ನ ಚುನಾವಣೆಯಲ್ಲಿ ಗೆಲ್ಲಿಸಿದ್ದಕ್ಕೆ ಸಾರ್ಥಕ ಆಯ್ತು.
1288147902869456,"ಸಮಸ್ತ ಮುಸ್ಲಿಂ ಬಾಂಧವರಿಗೆ ಬಕ್ರೀದ್ ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.
ಬಕ್ರೀದ್ ಹಬ್ಬದಂದು ನಿಮ್ಮ ಮನೆಯಲ್ಲಿ‌ ಸಂತೋಷ,ಪ್ರೀತಿ ತುಂಬಿರಲಿ.ಎಲ್ಲರಿಗೂ ಹೊಸ ಭರವಸೆ,ಹೊಸ ಉತ್ಸಾಹ ನೀಡಲಿ..
#EidMubarak",247,14,23,0.8636363636363636,0.12337662337662335,0.0,Praise,0.0033863636363636366,madamji,Thank u so much madam....,madamji,Thank u so much madam....👏👏👏
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,45,0.72,0.2933333333333332,0.04,Praise,0.026011363636363638,"Along with that, money pits are also necessary.",Good suggestion,ಜೊತೆಗೇ ಹಣದ ಕುಳಗಳೂ ಅಗತ್ಯ,ಗುಡ್ suggestion
1288465886170991,"Attended the Consultative Committee of Parliament for the Ministry of Education Meeting in Indore, Madhya Pradesh, chaired by Union Education Minister Shri Dharmendra Pradhan. The meeting focused on a vital theme — Promotion of Education in Bharatiya Bhasha in Higher Education.

Also present were Union MoS Dr. Sukanta Majumdar, Shri Sanjay Kumar (Secretary, Department of School Education and Literacy), Dr. Vineet Joshi (Secretary, Higher Education), and senior officials from AICTE, UGC, and the Bharatiya Bhasha Samiti.

It was a meaningful platform to learn about how Indian languages are being integrated into higher education through policy, technology, and institutional support.

The exhibition that followed was equally enriching. The Jadui Pitara stood out — a play-based learning kit for children aged 3 to 8, featuring puzzles, toys, flashcards, and books that reflect India’s diverse cultures and languages. A joyful beginning to a child’s learning journey.

I also explored tech-led tools like Anuvadini and Bhashini, using AI to enable translation and voice recognition across Indian languages, and platforms like SWAYAM, ePathshala, and Bharatiya Bhasha Pustak, making regional language learning resources widely accessible.

These efforts embody the vision of the National Education Policy — an education system that is inclusive, multilingual, and culturally rooted.

Grateful to all dignitaries and the Ministry of Education for this opportunity.

#ConsultativeCommittee #BharatiyaBhasha #NEP2020 #JaduiPitara #InclusiveEducation #Anuvadini #Bhashini #SWAYAM #DrPrabhaMallikarjun #EducationForAll #IndianLanguagesInEducation",428,4,7,0.5,0.7,0.16666666666666666,Praise,0.005034090909090909,Rest less women,Really super cute super madam ji,Rest less women 🙏,Really super cute super madam ji 🌺💐🙏🙏
1288936572790589,"ಬೆಂಗಳೂರಿನ ಅರಮನೆ ಮೈದಾನದಲ್ಲಿ ನಡೆದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಬಿ.ಎಸ್.ಯಡಿಯೂರಪ್ಪ ಅವರ ಮೊಮ್ಮಗ ಹಾಗೂ ಶಿವಮೊಗ್ಗ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಸಂಸದ ಬಿ.ವೈ.ರಾಘವೇಂದ್ರ ಅವರ ಪುತ್ರ ಸುಭಾಷ್ ಹಾಗೂ ಶ್ರವಣ ಅವರ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನೂತನ ವಧುವರರಿಗೆ ಶುಭಕೋರಲಾಯಿತು
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",2329,26,18,0.42857142857142855,0.7252747252747253,0.21428571428571427,Praise,0.027261363636363636,You are incapable of saving the Veerashaiva Lingayat community.,Good Culture,ವೀರಶೈವ ಲಿಂಗಾಯತ ಸಮುದಾಯವನ್ನು ಉದ್ದಾರ ಮಾಡಲು ನಿಮೀಂದ ಸಾದ್ಯವಿಲ್ಲ,Good ಕಲ್ಚರ್
1289225759428337,"ಉದ್ಯೋಗಮೇಳ ಆಯೋಜಿಸುವ ಸಂದರ್ಭದಲ್ಲಿ
ವಾಕ್ ಮತ್ತು ಶ್ರವಣ ದೋಷವುಳ್ಳ ಯುವಕ-ಯುವತಿಯರಿಗೆ ಆದ್ಯತೆ ನೀಡಲಾಗುವುದು.ಇದರಿಂದ ಅವರಲ್ಲಿ ಆತ್ಮವಿಶ್ವಾಸ ಹೆಚ್ಚುತ್ತದೆ ಹಾಗೂ ಅವರೂ ಕೂಡ ಸ್ವಾವಲಂಬಿಗಳಾಗಿ ಜೀವನ‌ ನಡೆಸಲು‌ ಅನುಕೂಲವಾಗಲಿದೆ.
#NammaPrabha #MPOfDavangere",3157,57,44,0.6666666666666666,0.2857142857142857,0.027777777777777776,Praise,0.03767045454545455,"There is no infrastructure in RT Nagar near the RTO office, no roads, no sewage system, it is very difficult to take children to school, the elderly are not able to leave the house, we request you to provide it.","&quot;Madam, you are a Bharatnatyam. May your good work and heartfelt words reach every household. You should be a good Chief Minister for the next generation, and you will be. I always pray to God that those days will come very soon.&quot;",ಆರ್ ಟಿ ಓ ಆಫೀಸ್ ಹತ್ತಿರ ಆರ್ ಟಿ ನಗರದಲ್ಲಿ ಮೂಲಸೌಕರ್ಯ ರೋಡು ಒಳಚರಂಡಿ ಇಲ್ಲದರಿಂದ ಮಕ್ಕಳನ್ನು ಶಾಲೆಗೆ ಕರೆದುಕೊಂಡು ಹೋಗಲು ತುಂಬಾ ತೊಂದರೆ ಆಗುತ್ತದೆ ವಯಸ್ಸಾದ ವೃದ್ಧರು ಮನೆಯಿಂದ ಹೊರಗೆ ಹೋಗುವುದಕ್ಕೆ ಆಗುತ್ತಿಲ್ಲ ಮೇಡಂ  ಮಾಡಿಸಿ ಕೊಡಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ಮನವಿ ಮಾಡಿಕೊಳ್ಳುತ್ತೇವೆ,"""ಮೇಡಂ ನೀವು ಭಾರತನಾರಿ ""ಒಳ್ಳೆಯ ಕೆಲಸ ನಿಮ್ಮ ಮನ ಮುಟ್ಟುವ ಮಾತು ಮನೆ ಮನೆಗೆ ತಲುಪಲಿ ಮತ್ತು ಮುಂದಿನ ಪೀಳಿಗೆಗೆ ಉತ್ತಮ ಮುಖ್ಯಮಂತ್ರಿ ನೀವೇ ಆಗಬೇಕು ಮತ್ತು ನೀವೇ ಆಗುತ್ತೀರಿ ಆ ದಿನಗಳು ಅತ್ಯಂತ ಬೇಗ ಕೂಡಿ ಬರಲಿ ಎಂದು ಸದಾ ದೇವರಲ್ಲಿ ಬೇಡುವೆ✨ 💐"
1289275062756740,"ಬೆಂಗಳೂರಿನಲ್ಲಿರುವ ನಮ್ಮ ನಿವಾಸಕ್ಕೆ ಭೇಟಿನೀಡಿದ ಬಾಳೆಹೊನ್ನೂರಿನ ಶ್ರೀ ರಂಭಾಪುರಿ ಪೀಠದ ಜಗದ್ಗುರುಗಳಾದ  ಪ್ರಸನ್ನ ರೇಣುಕ ಡಾ. ವೀರಸೋಮೇಶ್ವರ ರಾಜದೇಶಿಕೇಂದ್ರ ಶಿವಾಚಾರ್ಯ ಸ್ವಾಮೀಜಿಯವರು ಹಾಗೂ ಕೇದಾರನಾಥ ಮಠದ  ಜಗದ್ಗುರು ಭೀಮಾಶಂಕರಲಿಂಗ ಶಿವಾಚಾರ್ಯ ಸ್ವಾಮೀಜಿ,ಶ್ರೀಶೈಲ ಪೀಠದ ಚನ್ನಸಿದ್ಧರಾಮ ಪಂಡಿತಾರಾಧ್ಯ ಶಿವಾಚಾರ್ಯರು ಸೇರಿದಂತೆ ವಿವಿಧ ಮಠಾಧೀಶರುಗಳಿಗೆ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾದಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು. ಗುರುವರ್ಯರು ನಮ್ಮ ನಿವಾಸದಲ್ಲಿ ವಿಶೇಷ ಪೂಜೆ ಸಲ್ಲಿಸಿ ಆಶೀರ್ವದಿಸಿದರು.
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #shamanurshivashankarappa",502,12,17,0.16666666666666666,0.16666666666666669,0.0,Praise,0.006170454545454546,"The Shamanur family and Yediyurappa&#39;s family are just Lingayats, but they are the world leaders... one is 2%, the other is 5%... Their caste... Lingayats are the majority... So you 5 world leaders are the wedding guests of the poor... So cow slaughter is happening, leave the monastery and come out and talk about religion, but the spokespersons of those two families are the ones who are the troublemakers.",Sri Mad Jagadguru Panchacharya Maharajaki.... Jai,"ಶಾಮನೂರ್ ಕುಟುಂಬ, ಯೆಡಿಯೂರಪ್ಪ ನ ಕುಟುಂಬ ಅಷ್ಟೇ ಲಿಂಗಾಯತರು ಅಂತ ಅನ್ಕೋಬೇಡ್ರಿ ಜಗದ್ಗುರು ಗಳೇ... ಒಬ್ಬ 2% ಇನ್ನೊಬ್ಬ 5%... ಇವರ ಜಾತಿ... ಲಿಂಗಾಯತ ರಲ್ಲೇ ಬಹುಸಂಖ್ಯಾತ ರು ಇದಾರೆ... ಹಾಗೆ ನೀವು 5 ಜನ ಜಗದ್ಗುರುಗಳು ಇದಿರ ಸ್ವಲ್ಪ ಬಡವರ ಮದುವೆ ಗು ಹೋಗ್ರಿ... ಹಾಗೆ ಗೋಹತ್ಯ ಆಗ್ತಿದೆ, ಧರ್ಮ ದ ಬಗ್ಗೆ ಸ್ವಲ್ಪ ಮಠ ಬಿಟ್ಟು ಹೊರಗಡೆ ಬಂದು ಮಾತಾಡರಿ ಬರಿ ಆ ಎರಡು ಕುಟುಂಬ ದ ವಕ್ತಾರ್ ರು ಆಗಬ್ಯಾಡ್ರಿ 😂😂",ಶ್ರೀ ಮದ್ ಜಗದ್ಗುರು ಪಂಚಾಚಾರ್ಯ ಮಹಾರಾಜಕೀ.... ಜೈ 🚩🚩🚩🚩🚩🌹🌹🌹🌹🌹🌻🌻🌻🌻🌻
1289885362695710,"ಹರಪನಹಳ್ಳಿ ತಾಲ್ಲೂಕಿನ ಶ್ರೀ ಕ್ಷೇತ್ರವಾದ ಉಚ್ಚಂಗಿದುರ್ಗದ ಶ್ರೀ ಉಚ್ಚಂಗಮ್ಮದೇವಿ ದೇವಸ್ಥಾನದ ಬಳಿ ಅತಿಥಿಗೃಹ ಹಾಗೂ ಅಡುಗೆ ಕೋಣೆ ಕಾಮಗಾರಿಗೆ ಭೂಮಿಪೂಜೆ ನೆರವೇರಿಸಿದ್ದು ದೇವಿಯ ದರ್ಶನಕ್ಕೆ ಆಗಮಿಸುವ ಭಕ್ತರ ಅನುಕೂಲಕ್ಕಾಗಿ ಅತಿಥಿ ಗೃಹ ನಿರ್ಮಾಣ ಮಾಡಲಾಗುತ್ತಿದ್ದು  ಗುಣಮಟ್ಟದ ಕಾಮಗಾರಿ ಕೈಗೊಳ್ಳಬೇಕೆಂದು ಸೂಚನೆ ನೀಡಲಾಯಿತು.
#Harapanahalli #UchangammaTemple",136,0,4,1.0,0.0,0.0,Praise,0.001590909090909091,Good job,Good job,Good job 👍,Good job 👍
1290026846014895,"ಬೆಂಗಳೂರಿನ ನಮ್ಮ ನಿವಾಸಕ್ಕೆ ಭೇಟಿನೀಡಿದ ನಾಡಿನ ಪ್ರಮುಖ ಮಠಾಧೀಶರುಗಳ ಆಶೀರ್ವಾದ ಪಡೆದ ಕ್ಷಣ.ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಗುರುವರ್ಯರಿಗೆ ಪಾದಪೂಜೆ ನೆರವೇರಿಸಿ ನಮಸ್ಕರಿಸಿ ಭಕ್ತಿ ಸಮರ್ಪಿಸಲಾಯಿತು.
S S Mallikarjun | Shivashankarappa Shamanur 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun  #shamanurshivashankarappa",453,4,8,1.0,0.0,0.0,Praise,0.005329545454545455,Nice pic,Nice pic,Nice pic,Nice pic
1290030699347843,"ದಾವಣಗೆರೆಯ ಹದಡಿ ರಸ್ತೆಯಲ್ಲಿ  ಮಾಜಿ ಶಾಸಕರಾದ ಶ್ರೀ  ಟಿ.ಗುರುಸಿದ್ದನಗೌಡ್ರು ಅವರ ಪುತ್ರರಾದ ಡಾ.ಟಿ.ಜಿ ರವಿಕುಮಾರ್ ಅವರು ನೂತನವಾಗಿ ನಿರ್ಮಿಸಿರುವ ಆರೈಕೆ ಸೂಪ‌ರ್ ಸ್ಪೆಷಾಲಿಟಿ ಆಸ್ಪತ್ರೆ ಪ್ರಾರಂಭೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಬಳಿಕ ಆಸ್ಪತ್ರೆ ವೀಕ್ಷಿಸಿ ಶುಭಕೋರಲಾಯಿತು.
#DrTGRaviKumar #TGurusiddanagowda #HospitalOpening",718,2,10,1.0,0.0,0.0,Praise,0.008318181818181818,Congrats Dr. Ravi Kumar sir,Congrats Dr. Ravi Kumar sir,Congrats Dr. Ravikumar sir,Congrats Dr. Ravikumar sir
1290508885966691,"ನಮ್ಮ ಸಂಸದರು‌ ಸದಾ ಕ್ರಿಯಾಶೀಲರು.ಎಲ್ಲರನ್ನೂ ಆತ್ಮೀಯವಾಗಿ ಮಾತನಾಡಿಸುತ್ತಾರೆ.ಇಂತಹ ಎಂಪಿ ರಾಜ್ಯದಲ್ಲೇ ಇಲ್ಲ.ಕುಟುಂಬದ ಸದಸ್ಯರಂತೆ ಎಲ್ಲರನ್ನೂ ನೋಡುತ್ತಾರೆ.
#NammaPrabha #MPOfDavangere",653,25,14,0.7777777777777778,0.19444444444444445,0.0,Praise,0.008147727272727273,Galla duddu tagolathare,"The people of Davangere are wise in seeking such a civilized, cultured, and educated MP.",Galla duddu  tagolathare,ಇಂಥ ಸಭ್ಯ ಸುಸಂಸ್ಕೃತ ವಿದ್ಯಾವಂತ ಸಂಸದೆಯನ್ನು ಅರಿಸಿದ ದಾವಣಗೆರೆ ಜನತೆ ಪ್ರಜ್ಞಾವಂತರು.
