post_id,post_caption,content_type,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,most_positive_comment,original_positive_context,most_negative_comment,original_negative_context,weighted_engagement_rate
1241098550907725,"ಹಸಿರುಕ್ರಾಂತಿಯ ಹರಿಕಾರರು,ರಾಷ್ಟ್ರ ನಾಯಕರು ಹಾಗೂ ಭಾರತದ ಮಾಜಿ ಉಪಪ್ರಧಾನಿಗಳಾದ ಶ್ರೀ ಬಾಬುಜಗಜೀವನ ರಾಂ ಅವರ ಜಯಂತಿಯಂದು ಅವರ ಆದರ್ಶಗಳನ್ನು ಸ್ಮರಿಸುತ್ತಾ ಅವರು ಹಾಕಿಕೊಟ್ಟ ಮಾರ್ಗದಲ್ಲಿ ಸಾಗೋಣ....
#BabuJagjivanRam #GreenRevolutionPioneer #FormerDeputyPM #SocialJustice #Tribute",Unknown,55,0,1,1.0,,0.0,Economy,Tributes to Jagjivan Babu on his birth anniversary,जगजीवन बाबू के जयंती पर कोटि-कोटि नमन,No distinct negative comment,N/A,0.0006363636363636364
1241123940905186,"ವಿದ್ಯಾರ್ಥಿಗಳ ಸಬಲೀಕರಣಕ್ಕೆ ಉತ್ತಮ ಶಿಕ್ಷಣ, ಜೀವನದ ಮೌಲ್ಯ ಹಾಗೂ ಶಿಸ್ತು ಮುಖ್ಯ‌...
#EmpoweringStudents #QualityEducationMatters #DisciplineAndValues #StrongValuesStrongFuture",Unknown,1077,47,16,0.42857142857142855,0.2857142857142857,0.0,Praise,Like super like,Akka super akka,Madam story one help and request contact number,Madam story one help and request contact number,0.013488636363636364
1241151364235777,"ದಾವಣಗೆರೆಯ ಮಹಾನಗರ ಪಾಲಿಕೆ ಆವರಣದಲ್ಲಿರುವ ಶ್ರೀಮತಿ ರಾಧಮ್ಮ ಚನ್ನಗಿರಿ ರಂಗಪ್ಪ ಸ್ಮಾರಕ ರಂಗಮಂದಿರದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಡಾ.ಬಾಬು ಜಗಜೀವನ ರಾಂ ಅವರ 118 ಜನ್ಮ ದಿನಾಚರಣೆ ಸಮಾರಂಭದ ಉದ್ಘಾಟನೆ ನೆರವೇರಿಸಿಸಲಾಯಿತು.ನಂತರ ಬಾಬು ಜಗಜೀವನ ರಾಂ ಅವರ ಭಾವಚಿತ್ರಕ್ಕೆ ಪುಷ್ಪನಮನ ಸಲ್ಲಿಸಲಾಯಿತು.ಹಸಿರು ಕ್ರಾಂತಿಯ ಶಿಲ್ಪಿ,ಭಾರತೀಯ ಕೃಷಿಯ ನವೋದಯದ ನಾಯಕರು ಹಾಗೂ ಸಾಮಾಜಿಕ ನ್ಯಾಯ ಮತ್ತು ಕೃಷಿ ಅಭಿವೃದ್ಧಿಗೆ ತಮ್ಮ ಜೀವಮಾನವನ್ನೇ ಮೀಸಲಿಟ್ಟ ಬಾಬು ಜಗಜೀವನರಾಂ ಅವರ ಆದರ್ಶಗಳು ಹಾಗೂ ಅವರ ಜೀವನ ನಮಗೆಲ್ಲಾ ಮಾದರಿಯಾಗಿದೆ.
#BabuJagjivanRam #118thBirthAnniversary
#SocialJustice #AgriculturalReformer
#GreenRevolutionHero",Unknown,265,6,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0031704545454545453
1241225487561698,"ಮಹಿಳಾ ದಿನಾಚರಣೆಯ ಪ್ರಯುಕ್ತ ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಯ ಎಲ್ಲಾ ಮಹಿಳೆಯರಿಗೆ ಸ್ವಾವಲಂಬನೆ ಮತ್ತು  ಆತ್ಮಸ್ಥೈರ್ಯ ತುಂಬಲು ಸಮೀಪದ ಕೊಂಡಜ್ಜಿ ಕೆರೆಯಲ್ಲಿ ಜಲಸಾಹಸ ಕ್ರೀಡೆ ಆಯೋಜಿಸಲಾಗಿತ್ತು.ಈ ವೇಳೆ ಕೊಂಡಜ್ಜಿಗೆ ಭೇಟಿ ನೀಡಿ  ಜಲಸಾಹಸ ಕ್ರೀಡೆಯಲ್ಲಿ ಭಾಗವಹಿಸುವಂತೆ ಮಹಿಳೆಯರಿಗೆ ಪ್ರೇರೇಪಿಸಲಾಯಿತು.ಮಹಿಳೆಯರೊಂದಿಗೆ ಕೆಲಸಮಯ ಮಾತನಾಡಿ ಅವರ ಅನಿಸಿಕೆಗಳನ್ನು‌ ಆಲಿಸಲಾಯಿತು.ಎಲ್ಲರಲ್ಲಿ ಕಂಡುಬಂದ ಉತ್ಸಾಹ ಹಾಗೂ ಆತ್ಮವಿಶ್ವಾಸ ನೋಡಿ ನಿಜಕ್ಕೂ ಸಂತೋಷವಾಯಿತು.
#WomensDay #EmpowerWomen #SelfReliance
#Confidence #WaterAdventure #KondajjiLake #DavangereWomen",Unknown,486,6,4,1.0,,0.0,Praise,Nice sister,ನೈಸ್ ಅಕ್ಕಾ 🙏🏻🙏🏻,No distinct negative comment,N/A,0.005704545454545454
1241457164205197,"ಶನಿವಾರದ ಪ್ರಯುಕ್ತ ಕುಟುಂಬದೊಂದಿಗೆ ನಗರದ ದೊಡ್ಡಪೇಟೆಯಲ್ಲಿರುವ ಶ್ರೀ ರಾಮಾಂಜನೇಯ ದೇವಸ್ಥಾನಕ್ಕೆ ತೆರಳಿ ವಿಶೇಷ ಪೂಜೆಯನ್ನು ಸಲ್ಲಿಸಲಾಯಿತು.
~S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ssmallikarjun #MinistryofMinesandGeology",Unknown,365,1,7,0.6666666666666666,0.33333333333333337,0.0,Praise,best wishes,Shubhashagalu,Sri Ram Navamiya Shubhasha Galu Medam,🙏sri ram navamiya shubhasha galu  medam 💐,0.00425
1241482807535966,"ಗೃಹಕಚೇರಿಯಲ್ಲಿ ಸಾರ್ವಜನಿಕರ  ಅಹವಾಲುಗಳು ಹಾಗೂ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",Unknown,268,8,2,1.0,,0.0,Praise,Good job.,ಉತ್ತಮವಾದ ಕೆಲಸ,No distinct negative comment,N/A,0.00325
1241605290857051,"ನಾಡಿನ ಸಮಸ್ತ ನಾಗರೀಕರಿಗೆ ಶ್ರೀ ರಾಮ ನವಮಿಯ ಶುಭಾಶಯಗಳು. ಶ್ರೀರಾಮನ ದಿವ್ಯಕೃಪೆ ಸದಾ ನಿಮ್ಮೊಂದಿಗಿರಲಿ.
#SriRamaNavami #JaiShriRam #DivineBlessings #RamNavamiCelebration",Unknown,74,7,5,1.0,0.0,0.0,Praise,Happy Rama Navami,Happy Rama navami,No distinct negative comment,N/A,0.0010568181818181818
1241873270830253,"ಜನನಿ ಸುರಕ್ಷಾ ಯೋಜನೆಯು‌‌ ಮಹತ್ವದ ಆರೋಗ್ಯ ಯೋಜನೆಯಾಗಿದೆ, ವಿಶೇಷವಾಗಿ ಗರ್ಭಿಣಿ ಮಹಿಳೆಯರ ಆರೋಗ್ಯವನ್ನು ಸುಧಾರಿಸಲು ಮತ್ತು ತಾಯಿಯ ಮರಣದರವನ್ನು ಕಡಿಮೆ ಮಾಡುವ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಯೋಜನೆ ರೂಪಿಸಲಾಗಿದೆ.ಈ ಯೋಜನೆಯ ಬಗ್ಗೆ ಅನಿಮೇಷನ್ ಕ್ರಿಯೇಷನ್ ಮೂಲಕ ನಮ್ಮ ""ಪರಿ"" ಸಮಗ್ರ ಮಾಹಿತಿ‌ ಒದಗಿಸಿದ್ದಾರೆ.ಮಾಹಿತಿ ಆಲಿಸಿ..ತಾಯಿ ಹಾಗೂ ಮಗುವಿನ ಮರಣ ತಪ್ಪಿಸಲು ಕಾಳಜಿ ವಹಿಸಲು ನನ್ನ‌ ಮನವಿ

The Janani Suraksha Yojana is a vital healthcare initiative aimed at improving maternal health and reducing maternal mortality. Through an engaging animation, our Pari has shared detailed information about this scheme. I urge you to watch it and understand the information, so that together we can take meaningful action to save the lives of mothers and their newborns.

#MaternalHealth #JananiSurakshaYojana #SaveMothers #HealthyMothersHealthyBabies",Unknown,40,2,2,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0005227272727272727
1241885870828993,"ದೆಹಲಿಯ ಸೆಂಟ್ರಲ್ ಹಾಲ್‌ನಲ್ಲಿ 
ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಸಂಸದೀಯ ನಾಯಕರಾದ
ಶ್ರೀಮತಿ ಸೋನಿಯಾ ಗಾಂಧಿಯವರನ್ನು ಭೇಟಿಯಾದ ಸಂದರ್ಭ.
#CongressLeader #SoniaGandhi #CentralHallDelhi",Unknown,2804,85,50,0.5,0.5487804878048781,0.14285714285714285,Praise,Congratulations,Congratulations,You voted against the amendment to the Waqf Act. Protests,ವಕ್ಫ್ ಕಾಯಿದೆ ತಿದ್ದುಪಡಿ ವಿರುದ್ಧವಾಗಿ ಮತ ಹಾಕಿದ್ದೀರಿ. ಧಿಕ್ಕಾರಗಳು,0.03436363636363637
1241902870827293,"ದೆಹಲಿಯ ಸೆಂಟ್ರಲ್ ಹಾಲ್‌ನಲ್ಲಿ ಸಿಸಿಪಿ ಅಧ್ಯಕ್ಷರಾದ ಶ್ರೀಮತಿ ಸೋನಿಯಾಗಾಂಧಿಯವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಡೆದ ಕಾಂಗ್ರೆಸ್ ಸಂಸದೀಯ ಪಕ್ಷದ (CCP) ಸಾಮಾನ್ಯ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು.
ಸಭೆಯಲ್ಲಿ ಸೋನಿಯಾಜಿಯವರು ಸಂಸತ್ತಿನಲ್ಲಿ ಕೇಂದ್ರ ಸರ್ಕಾರದ ತೋರುತ್ತಿರುವ ನಿರ್ಲಕ್ಷ್ಯದ ಬಗ್ಗೆ ವಿಸ್ತಾರವಾಗಿ ಮಾತನಾಡಿದರು ಅಲ್ಲದೇ ಸಾರ್ವಜನಿಕ ಮಹತ್ವದ ಹಲವಾರು ವಿಷಯಗಳ ಕುರಿತು ಸಂಸತ್ತಿನಲ್ಲಿ ಚರ್ಚೆ ಮಾಡಲು ನಾವು ಒತ್ತಾಯಿಸಿದ್ದರು ಅದನ್ನು ನಿರಾಕರಿಸಲಾಗಿದೆ. ರಕ್ಷಣಾ ಸಚಿವಾಲಯ ಮತ್ತು ವಿದೇಶಾಂಗ ಸಚಿವಾಲಯದ ಕಾರ್ಯಚಟುವಟಿಕೆಗಳ ಕುರಿತು ಚರ್ಚೆ ಬೇಡಿಕೆ ಇಟ್ಟಿದ್ದರೂ, ಅದನ್ನು ಅನುಮತಿಸಲಾಗಿಲ್ಲ.
ಪ್ರಜಾಪ್ರಭುತ್ವದಲ್ಲಿ ವಿರೋಧ ಪಕ್ಷದ ಸದಸ್ಯರಿಗೆ ಅವಕಾಶ ಕಲ್ಪಿಸುವ ಸಂಪ್ರದಾಯವಿತ್ತು. ಆದರೆ ಈಗ ಅದನ್ನು ಸಂಪೂರ್ಣವಾಗಿ ಹತ್ತಿಕ್ಕಲಾಗಿದೆ.
ಚುನಾವಣೆ ಆಯೋಗದ ಕಾರ್ಯವಿಧಾನ ಮತ್ತು ಅವುಗಳ ಪಾರದರ್ಶಕತೆ ಕೊರತೆ ಕುರಿತು ಸಂಸತ್ತಿನಲ್ಲಿ ಚರ್ಚೆಗೆ ನಾವು ಒತ್ತಾಯಿಸಿದ್ದರೂ ಅದಕ್ಕೂ ಅವಕಾಶ ನೀಡಿಲ್ಲ ಎಂಬುದು ಸೇರಿದಂತೆ ಮಹತ್ವದ ವಿಚಾರಗಳ‌ ಕುರಿತು ಸಿಸಿಪಿ ಅಧ್ಯಕ್ಷರಾದ ‌ಶ್ರೀಮತಿ ಸೋನಿಯಾ ಗಾಂಧಿಯವರು ಮಾತನಾಡಿದರು.
ಸಭೆಯ ನಂತರ ಶ್ರೀಮತಿ ಸೋನಿಯಾ ಗಾಂಧಿಯವರೊಂದಿಗೆ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ  ಮಹಿಳಾ ಸದಸ್ಯರೊಂದಿಗೆ ಸೋನಿಯಾಜಿಯವರ ಜೊತೆ ಕಳೆದ ಕ್ಷಣಗಳು.
#CongressParliamentaryParty #SoniaGandhi #CCPMeeting #OppositionVoices #ParliamentDebate",Unknown,701,29,21,0.3333333333333333,0.38095238095238093,0.06666666666666667,Criticism,"Madam TK, of course, you should do your job and God is with you. May the service of the people, the service of the people, be good for you.",ಮೇಡಂ ಟಿಕೆ ಸಹಜ ನೀವು ನಿಮ್ಮ ಕೆಲಸ ಮಾಡಿ ದೇವರು ಇದ್ದಾರೆ ನಿಮಗೆ ಒಳ್ಳೇದು ಆಗುತ್ತೆ ಜನಸೇವೆಯೇ ಜನಾರ್ಧನ್ಸೇವೆ ಒಳ್ಳೇದು ಆಗಲಿ,The eradication of Hindus is the agenda of the Congress party.,ಹಿಂದೂಗಳ ನಿರ್ಮೂಲನೆ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಅಜೆಂಡ.,0.008863636363636363
1242298524121061,"ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಎಲ್ಲಾ ಸಾರ್ವಜನಿಕರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು ಹಾಗೂ ಕಾರ್ಯಕ್ರಮಗಳಿಗೆ ಆಹ್ವಾನ ನೀಡಿದವರಿಗೆ  ಸ್ಪಂದಿಸಲಾಯಿತು.
#AllPetitionsAccepted #PublicInteraction #InvitationsAcknowledged #GramaOfficeVisit",Unknown,247,5,2,1.0,,0.0,Praise,Very nice Madam,Very nice Madam,No distinct negative comment,N/A,0.0029431818181818183
1242331130784467,"ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದಲ್ಲಿ ಸುಮಾರು 40 ವರ್ಷಗಳಿಂದಲೂ ಸಮಾಜ ಸೇವೆ ಮಾಡಿಕೊಂಡು ಬರುತ್ತಿರುವ ಶ್ರೀ ಬಿ.ಹೆಚ್. ವೀರಭದ್ರಪ್ಪ ಅವರನ್ನು ವಿಧಾನ ಪರಿಷತ್ ಸದಸ್ಯ ಸ್ಥಾನಕ್ಕೆ ನೇಮಕ ಮಾಡಬೇಕೆಂದು ದಾವಣಗೆರೆ ಜಿಲ್ಲಾ ಮಾದಿಗ ಸಮಾಜದ ಹಿರಿಯ ಮುಖಂಡರುಗಳು ಹಾಗೂ ಸಮಾಜ ಬಾಂಧವರು ಗೃಹಕಚೇರಿಯಲ್ಲಿ ನನ್ನನ್ನು ಭೇಟಿಯಾಗಿ ಮನವಿ ಸಲ್ಲಿಸಿದರು. ಮುಖಂಡರು ಹಾಗೂ ಸಮಾಜ ಬಾಂಧವರ ಮನವಿ ಸ್ವೀಕರಿಸಿ ಈ ಬಗ್ಗೆ ವರಿಷ್ಠರ ಗಮನಕ್ಕೆ ತರಲಾಗುವುದೆಂದು ಭರವಸೆ ನೀಡಲಾಯಿತು.
#CongressParty #BHVeerabhadrapppa #SocialService #LegislativeCouncil #NominationRequest",Unknown,241,8,3,1.0,0.0,0.0,Praise,Good idea,ಒಳ್ಳೆಯ ವಿಚಾರ,No distinct negative comment,N/A,0.0029545454545454545
1242349607449286,"ದಾವಣಗೆರೆಯ ಗೃಹಕಚೇರಿಗೆ ಭೇಟಿ ನೀಡಿದ ಮಹಿಳೆಯರೊಂದಿಗೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಚರ್ಚಿಸಲಾಯಿತು ಜೊತೆಗೆ ಸಾರ್ವಜನಿಕರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಲಾಯಿತು.
~S S Mallikarjun 
#Davanagere #HomeOfficeVisit #WomenEmpowerment #PublicInteraction #CommunityDiscussion",Unknown,106,3,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.001284090909090909
1242352890782291,"ಶ್ರೀ ಆಂಜನೇಯಸ್ವಾಮಿ ರಥೋತ್ಸವದ ಹಿನ್ನೆಲೆಯಲ್ಲಿ
ಹರಿಹರ ತಾಲ್ಲೂಕಿನ ಕೊಕ್ಕನೂರು ಗ್ರಾಮದ  ಆಂಜನೇಯಸ್ವಾಮಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ದೇವರ ದರ್ಶನ ಪಡೆಯಲಾಯಿತು ಜೊತೆಗೆ ಗ್ರಾಮಸ್ಥರೊಂದಿಗೆ ಹಲವು ವಿಚಾರಗಳ ಬಗ್ಗೆ ಮಾತನಾಡಲಾಯಿತು.
#HanumanRathotsava #KokkanurVillage #HariharaTaluk #AnjaneyaswamyTemple",Unknown,150,6,4,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0018863636363636363
1242359567448290,"ಚನ್ನಗಿರಿ ತಾಲೂಕಿನ ಚಿಕ್ಕಕುರುಬರಹಳ್ಳಿ ಗ್ರಾಮಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ಆಂಜನೇಯಸ್ವಾಮಿ ರಥೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು.
#Channagiri #Chikkakurubarahalli #Anjaneyaswamy #Rathotsava 
#TempleFestival #CulturalHeritage",Unknown,53,1,3,1.0,,0.0,Praise,Good job,Good job 👍👍,No distinct negative comment,N/A,0.0006590909090909091
1242829674067946,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾ ಕ್ರೀಡಾಂಗಣದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಜಿಲ್ಲಾಮಟ್ಟದ 2024-25ನೇ ಸಾಲಿನ ರಾಜ್ಯ ಸರ್ಕಾರಿ ನೌಕರರ ಕ್ರೀಡಾಕೂಟ ಮತ್ತು ಸಾಂಸ್ಕೃತಿಕ ಸ್ಪರ್ಧೆಗಳಿಗೆ ಚಾಲನೆ ನೀಡಲಾಯಿತು.
ಸರ್ಕಾರಿ ನೌಕರರ ಕ್ರೀಡಾಕೂಟ ಮತ್ತು ಸಾಂಸ್ಕೃತಿಕ ಕಾರ್ಯಕ್ರಮವು ಒಂದು ಸ್ಫೂರ್ತಿದಾಯಕ ವೇದಿಕೆಯಾಗಿದ್ದು, ಶಾರೀರಿಕ, ಮಾನಸಿಕ ಹಾಗೂ ಸಾಮಾಜಿಕ ಅಭಿವೃದ್ಧಿಗೆ ಪೂರಕವಾಗಿದೆ. ಈ ಮೂಲಕ ನೌಕರರ ನಡುವೆ ಸ್ನೇಹ, ಸಹಕಾರ, ಆರೋಗ್ಯ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಮನೋಭಾವ ಬೆಳೆಸಲು ಇದು ಸಹಾಯ ಮಾಡುತ್ತದೆ.
ಸರ್ಕಾರಿ ನೌಕರರು ತಮ್ಮ ಕರ್ತವ್ಯ ನಿರ್ವಹಣೆಯ ಜೊತೆಗೆ ಸಮಾಜದ ಮತ್ತು ಉತ್ತಮ ಜನಸೇವೆಗೆ ಮಾದರಿಯಾಗಬೇಕು. ಆರೋಗ್ಯ, ನೈತಿಕತೆ, ಶಿಸ್ತಿನಿಂದ ತಮ್ಮ ಕರ್ತವ್ಯ ನಿರ್ವಹಿಸಿ, ಜನರ ವಿಶ್ವಾಸ ಗೆಲ್ಲುವುದು ಗುರಿಯಾಗಿರಲಿ.""ಕ್ರೀಡೆಗೆ ಪ್ರೋತ್ಸಾಹ – ಆರೋಗ್ಯಕರ ಬದುಕಿಗೆ ಬುನಾದಿ""
#DistrictSportsMeet #GovernmentEmployeesEvent
#SportsAndCulture2024 #HealthyMindHealthyBody
#UnityThroughSports #InspireThroughService",Unknown,225,6,2,0.5,0.5,0.0,Criticism,Good job madam,Good job madam,Ss,Ss,0.002715909090909091
1242853930732187,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕನಗೊಂಡನಹಳ್ಳಿಯಲ್ಲಿ  24x7 ಕುಡಿಯುವ ನೀರು ಸರಬರಾಜು ಯೋಜನೆಗೆ‌ ಚಾಲನೆ ನೀಡಲಾಯಿತು. ಗ್ರಾಮದಲ್ಲಿ ಗಂಗಾಪೂಜೆ‌ ನೆರವೇರಿಸುವ ಮೂಲಕ‌  ಕುಡಿಯುವ ನೀರು ಸರಬರಾಜಿಗೆ ಚಾಲನೆ ನೀಡಲಾಯಿತು.ಶುದ್ದ ಕುಡಿಯುವ ನೀರು ಪೂರೈಕೆಯಿಂದ ಅನೇಕ ಸಾಂಕ್ರಾಮಿಕ ರೋಗಗಳನ್ನು ತಡೆಗಟ್ಟಲು ಸಾಧ್ಯ.
#DrinkingWaterProject #CleanWaterSupply
#24x7WaterSupply #SafeDrinkingWater
#HealthyVillage",Unknown,273,9,2,0.0,,0.0,Praise,Jai upper,Jai upper,No distinct negative comment,N/A,0.0033295454545454544
1242857787398468,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕನಗೊಂಡನಹಳ್ಳಿ ಗ್ರಾಮದಲ್ಲಿ ಜಿಲ್ಲಾ ಪಂಚಾಯತ್,ಗ್ರಾಮೀಣ‌ ನೀರು,ನೈರ್ಮಲ್ಯ ವಿಭಾಗ,ಜಲಜೀವನ ಮಿಷನ್,ಕರ್ನಾಟಕ ಸುಸ್ಥಿರ ಕುಡಿಯುವ ನೀರು ಸರಬರಾಜು ಯೋಜನೆ ಹಾಗೂ ಕಾರ್ಯಾಚರಣೆ ನಿರ್ವಹಣೆ ಸಾಂಸ್ಥೀಕರಣದ ಬಲವರ್ಧನೆ ಅಂಗವಾಗಿ 24x7 ಕುಡಿಯುವ ನೀರು ಪೂರೈಕೆ ಯೋಜನೆಗೆ ಚಾಲನೆ ನೀಡಿ ಸಮಾರಂಭದಲ್ಲಿ ಮಾತನಾಡಲಾಯಿತು. ದಿನದ 24 ಗಂಟೆಗಳ‌ ಕಾಲವೂ ನೀರು ಲಭ್ಯವಾಗುವುದರಿಂದ ಇದನ್ನು ಮಿತಬಳಕೆ ಮಾಡಬೇಕು.ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಯಲ್ಲಿನ 100 ಗ್ರಾಮಗಳಲ್ಲಿ 24x7 ನಿರಂತರ ಕುಡಿಯುವ ನೀರು‌ ಪೂರೈಕೆ ಮಾಡಲು ಗುರಿ ಹೊಂದಲಾಗಿದ್ದು ಬರುವ ಆಗಸ್ಟ್ ತಿಂಗಳೊಳಗಾಗಿ ಎಲ್ಲಾ ಗ್ರಾಮಗಳಿಗೂ ನೀರು‌ ಪೂರೈಕೆ ಮಾಡಲಾಗುವುದು.ಈ‌ ಯೋಜನೆಯಡಿ ಕನಗೊಂಡನಹಳ್ಳಿ ಜಿಲ್ಲೆಯ ಎರಡನೇ ಗ್ರಾಮವಾಗಿದೆ ಹಾಗೂ ರಾಜ್ಯದ 15 ನೇ ಗ್ರಾಮವಾಗಿದೆ.ನೀರು ಅಮೂಲ್ಯ ಅದನ್ನು ಸದ್ಬಳಕೆ ಮಾಡಬೇಕೆಂದು‌ ಗ್ರಾಮಸ್ಥರಲ್ಲಿ ಅರಿವು ಮೂಡಿಸಲಾಯಿತು.
#Davangere #Kanagonadanahalli #24x7WaterSupply #JalJeevanMission #CleanWaterForAll #SustainableWater",Unknown,238,4,7,0.25,0.25,0.0,Praise,Thank you,ಧನ್ಯವಾದಗಳು,It would be helpful if you ensure that no village in the district experiences drinking water problems. Try.,ಜಿಲ್ಲೆಯ ಯಾವ ಗ್ರಾಮವೂ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ಅನುಭವಿಸದಂತೆ ಗಮನಹರಿಸಿದರೆ ಉಪಕಾರವಾಗುತ್ತದೆ.ಪ್ರಯತ್ನಿಸಿ.,0.002875
1242862684064645,"ದಾವಣಗೆರೆ ತಾಲ್ಲೂಕಿನ ಕುಕ್ಕುವಾಡ ಗ್ರಾಮದಲ್ಲಿ ಡಾ.ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ವೃತ್ತದ ಉದ್ಘಾಟನೆ ನೆರವೇರಿಸಲಾಯಿತು. ಈ ಸಂದರ್ಭದಲ್ಲಿ ಗ್ರಾಮಸ್ಥರು ಹಾಗೂ ‌ಹಿರಿಯ‌ ಮುಖಂಡರುಗಳು ಉಪಸ್ಥಿತರಿದ್ದರು.
#Davangere #Kukkuvada #DrShamanurShivashankarappa #Inauguration #VillageDevelopment",Unknown,418,8,5,0.3333333333333333,1.3333333333333335,0.3333333333333333,Praise,Good,Good,"It is in such bad times that the old man of Shamanur has given such an MP, the old man of Shahbash.",ಇದೇನಪ್ಪ ಇಂತಹ ಕೆಟ್ಟ ಕಾಲದಲ್ಲಿ ಶಾಮನೂರು ಮುದುಕ ಇಂತಹ MP ಕೊಟ್ಟಿದ್ದಾರೆ ಶಹಬಾಷ್ ಮುದುಕ. 👍,0.0049886363636363635
1242988057385441,"ದಾವಣಗೆರೆಯಲ್ಲಿ ನಡೆದ ಶ್ರೀ ಸತ್ಯನಾರಾಯಣ ‌ಪೂಜಾ ಮಹೋತ್ಸವದಲ್ಲಿ ಪಾಲ್ಗೊಂಡು ಸ್ವಾಮಿಯ ಆಶೀರ್ವಾದ ಪಡೆಯಲಾಯಿತು.
#SatyanarayanPooja #ReligiousCeremony
#TraditionAndCulture #Devotion
#DavanagereEvents #HolyMoments
#IndianSpirituality",Unknown,117,1,1,,,0.0,N/A,No analyzable text comments,N/A,No distinct negative comment,N/A,0.0013636363636363637
1243059610711619,"Newsday monday 
Mar 31 - April 06
#NammaPrabha #MPOfDavangere",Unknown,172,7,4,1.0,,0.0,Praise,🪖🧬🪕🥦🥰🤩🥳 good morning madam cute pic super working speech madam love you so much all up you madam all the best Jai hind Jai baratha mathaki Jai Jawan Jai Kisan madam congratulations 🪖🧬🪕🪕🪕🥦🥰🤩🥳,🚩💛❤️🍥🪖😭🍌🧬😋🪕🌅🌅😃🏠🎂🍡😀🏦🇮🇳🇮🇳🌾🌾🙏🥦🥰😭💐💕💕😘😍🏫🤩🥳😄😆📷📷 good morning madam cute pic super working speech madam love you 💕 so much all up you madam all the best Jai hind Jai baratha mathaki Jai Jawan Jai Kisan madam congratulations 🚩💛❤️🍥🪖🌟🍧✨💋🍌🍌🧬😋🪕🪕🪕🌅😃🏠🎂🍡😀🏦🏦🇮🇳🇮🇳🇮🇳🌾🌾🙏🥦🥰😭💐💐😘😘😍🤩🥳😆📷📷💕💕🌟🌟✨💋💋,No distinct negative comment,N/A,0.002159090909090909
