post_id,post_caption,post_title,total_likes,num_shares,comment_text,comment_likes
1185111693173078,"ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere","ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere",397,5,ಕೇಂದ್ರ ಸರ್ಕಾರದ ಸಚಿವರಾದ ಧರ್ಮೇಂದ್ರ ಪ್ರಧಾನ ರ ಪಾತ್ರವನ್ನು ವಿವರವಾಗಿ ತಿಳಿಸಿ..,0
1185111693173078,"ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere","ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere",397,5,ಬಡವರಿಗೆ ಆರೋಗ್ಯ ಯೋಜನೆಗಳು ತಲುಪಲಿ ಮೇಡಂ,0
1185111693173078,"ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere","ಚೆನ್ನೈನಲ್ಲಿ ನಡೆದ ಸಂಸತ್ತಿನ ಆರೋಗ್ಯ ಮತ್ತು ಕುಟುಂಬ ಕಲ್ಯಾಣ ಇಲಾಖೆಯ ಸ್ಥಾಯಿ ಸಮಿತಿ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು. ಆರೋಗ್ಯ ಕ್ಷೇತ್ರಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿವಿಧ ವಿಷಯಗಳ ಕುರಿತು ಈ  ಸಭೆಯನ್ನು ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿತ್ತು.ಸಭೆಯಲ್ಲಿ ಗೌರವಾನ್ವಿತ ‌ಅಧ್ಯಕ್ಷರಾದ ಪ್ರೊ.ರಾಮ್ ಗೋಪಾಲ್ ಯಾದವ್ ಅವರು ಹಾಗೂ ಸಮಿತಿಯ ಸದಸ್ಯರುಗಳು‌ ಉಪಸ್ಥಿತರಿದ್ದರು.
#NammaPrabha #MPOfDavangere",397,5,"ಶುಭಾಶಯಗಳು,",0
1191523939198520,"ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere","ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere",154,3,Good wishes,0
1191523939198520,"ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere","ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere",154,3,Jai prabamma,0
1191523939198520,"ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere","ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere",154,3,Ganesha optical Chashma order kudi,0
1191523939198520,"ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere","ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere",154,3,🙏🙏🙏,0
1191523939198520,"ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere","ನ್ಯೂಸ್ 18 ಸುದ್ದಿವಾಹಿನಿ ವತಿಯಿಂದ ದಾವಣಗೆರೆಯ ಕುವೆಂಪು ಕನ್ನಡ ಭವನದಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ರೈಸಿಂಗ್ ದಾವಣಗೆರೆ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿ ಕುರಿತಂತೆ ಅನಿಸಿಕೆಗಳನ್ನು ಹಂಚಿಕೊಂಡ ಸಂದರ್ಭ
#NammaPrabha #MPOfDavangere #rising #davangere",154,3,,0
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ರಾಜಕೀಯ ಒಂದು ಕಡೆ ಆದ್ರೆ ಮಾನವೀಯತೆ ಮತ್ತೊಂದು ಕಡೆ ಇದೆ ಎಂದು.ಮತ್ತೊಮ್ಮೆ ರುಜುವತ್ತು  ಮಾಡಿದ್ದೀರಿ. ಮುಂದಿನ ಯುವ ನಾಯಕರು ಈ ನಡೆಯನ್ನು ನೋಡಿ ಬಹಳಷ್ಟು ಕಲಿಯಬೇಕಾಗಿದೆ. ಹಿರಿಯರಿಗೆ ಕೊಡುವ ಗೌರವ ಭಾರತದಲ್ಲಿ ಮಾತ್ರ ಈ ರೀತಿ ಸಾಧ್ಯ. ಇದು ದಾವಣಗೆರೆಯಲ್ಲಿ ನಡೆದಿರುವುದು ನಮಗೆಲ್ಲ ಬಹಳ ಸಂತೋಷದ ವಿಚಾರ. ❤️💐❤️,9
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ರಾಜಕೀಯ ಕ್ಕಿಂತಲೂ ಮಾನವೀಯತೆ ದೊಡ್ಡದು ಅನ್ನೋದನ್ನ ನಿಮ್ನ ನೋಡಿ ಕಲಿಬೇಕು,7
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ಎಲ್ಲಕಿಂತ  ಮಾನವತೆ ದೊಡ್ಡದೆಂದು ಸಾರಿದಿರಿ 👏,4
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ನೀವು ನಿಮಗೆ ಬೇಕಾದವರ ಜೊತೆಗೆ ಅಷ್ಟೇ ಮೀಟಿಂಗ್ ಮಾಡ್ರಿ ನಮ್ಮಂತರ ಜೊತೆಗೆ ಏನು ಮೀಟಿಂಗ್ ಮಾಡಬೇಡ ನಮಗೆ ಮನಸ್ಸಾಕ್ಷಿ ಅಂತ ಇದ್ರೆ ನನಗೆ ಫೋನ್ ಮಾಡಿ ಇದು ನನ್ ನಂಬರ್ 7899967734 ದಾವಣಗೆರೆ ಬಿಟ್ಟು ಒಂದು ವರ್ಷ ಆಯ್ತು ನಿಮಗೆ ಮನಸಾಕ್ಷಿ ಅಂತ ಇದ್ರೆ ನಿನಗೆ ಬೆಳಗ್ಗೆ ಫೋನ್ ಮಾಡಿ ಫೋನ್ ಮಾಡಕ್ಕೆ ಮುಂಚೆ ಮೆಸೇಜ್ ಮಾಡಿ ಯಾಕಂದ್ರೆ ಸಾಲ್ಗಾರ ಕಾಟಕ್ಕೆ ಫೋನ್ ಎತ್ತಲ್ಲ ನಿಮಗೆ ಮನಸಾಕ್ಷಿ ಅಂತ ಇದ್ರೆ ನಮಗೆ ಫೋನ್ ಮಾಡಿ,2
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ಇದು ಪ್ರಬುದ್ಧ ಒಳ್ಳೆಯ ರಾಜಕಾರಿಣಿಯ ಗುಣ. ಉತ್ತಮ ಮಾನವೀಯ ಸಂಬಂಧಗಳು. ಪರಸ್ಪರ ಗೌರವ ವಿನಿಮಯ. ನಿಮ್ಮನ ಇನ್ನು ಎತ್ತರಕೆ ಒಯುದರಲ್ಲಿನ ಮುನ್ಸೂಚನೆ.           ಮಂಜಪ್ಪ ವಿದ್ಯಾನಗರ,1
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,ಸಜ್ಜನಿಕೆ ಸಜ್ಜನಿಕೆ ಸಜ್ಜನಿಕೆ 👏👌,2
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,"Good gesture.great, very nice",1
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,Well done 👍,1
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,"Namma mallanana  na
Nuguve chanda",0
1188642622819985,"ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere","ಹಿರಿಯ ಮುಖಂಡರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರಾದ ಎಸ್.ಎ.ರವೀಂದ್ರನಾಥ ಅವರ ಶಿರಮಗೊಂಡನಹಳ್ಳಿ‌ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ‌ನೀಡಿ ಅವರ ಆರೋಗ್ಯ ಬಗ್ಗೆ ವಿಚಾರಿಸಲಾಯಿತು.
S S Mallikarjun 
#NammaPrabha #MPOfDavangere",1471,40,Appreciate,0
