text,date,commentUrl,profileName,likesCount,postTitle,facebookUrl
Happy birthday sir,2025-06-16T12:22:38.000Z,https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl?comment_id=1472850857459760,Murugesh Muruli,1,"ದಾವಣಗೆರೆಯ ಬಾಪೂಜಿ ಬ್ಯಾಂಕ್ ಸಮುದಾಯಭವನದಲ್ಲಿ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನದ ಪ್ರಯುಕ್ತ ಎಸ್ ಎಸ್ ಎಂ ಅಭಿಮಾನಿಗಳ ಬಳಗದಿಂದ ಆಯೋಜಿಸಿದ್ದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನವಜೋಡಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಈ ಸಂದರ್ಭದಲ್ಲಿ ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀಯುತ ಸಿದ್ದರಾಮಯ್ಯ ಅವರು‌ ಅಪ್ಪಾಜಿಯವರನ್ನು ಪುಷ್ಪವೃಷ್ಠಿ ಮೂಲಕ ಶುಭಕೋರಿದ್ದು ವಿಶೇಷವಾಗಿತ್ತು.ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್, ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್,ಮಾಜಿ ಸಚಿವರಾದ ಹೆಚ್.ಆಂಜನೇಯ, ಶಾಸಕರುಗಳಾದ ಕೆ
ಎಸ್ ಬಸವಂತಪ್ಪ,ಬಿ.ದೇವೇಂದ್ರಪ್ಪ ಸೇರಿದಂತೆ ಪಕ್ಷದ ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಉಪಸ್ಥಿತರಿದ್ದರು.",https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl
Wish you happy birthday sir,2025-06-16T12:36:54.000Z,https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl?comment_id=1438444023997204,K Veerabadrappa,0,"ದಾವಣಗೆರೆಯ ಬಾಪೂಜಿ ಬ್ಯಾಂಕ್ ಸಮುದಾಯಭವನದಲ್ಲಿ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನದ ಪ್ರಯುಕ್ತ ಎಸ್ ಎಸ್ ಎಂ ಅಭಿಮಾನಿಗಳ ಬಳಗದಿಂದ ಆಯೋಜಿಸಿದ್ದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನವಜೋಡಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಈ ಸಂದರ್ಭದಲ್ಲಿ ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀಯುತ ಸಿದ್ದರಾಮಯ್ಯ ಅವರು‌ ಅಪ್ಪಾಜಿಯವರನ್ನು ಪುಷ್ಪವೃಷ್ಠಿ ಮೂಲಕ ಶುಭಕೋರಿದ್ದು ವಿಶೇಷವಾಗಿತ್ತು.ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್, ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್,ಮಾಜಿ ಸಚಿವರಾದ ಹೆಚ್.ಆಂಜನೇಯ, ಶಾಸಕರುಗಳಾದ ಕೆ
ಎಸ್ ಬಸವಂತಪ್ಪ,ಬಿ.ದೇವೇಂದ್ರಪ್ಪ ಸೇರಿದಂತೆ ಪಕ್ಷದ ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಉಪಸ್ಥಿತರಿದ್ದರು.",https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl
ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಲಿಂಗಾಯತ ಮಹಾಸಭೆಯ ರಾಷ್ಟ್ರೀಯ ಅಧ್ಯಕ್ಷರು ನಾಡಿನ ಹಿರಿಯ ಚೇತನ ಗೌರವಾನ್ವಿತ ಶಾಸಕರು ಡಾ. ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪನವರಿಗೆ 95ನೇ ಜನುಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು ಶತಾಯುಷಿಗಳಾಗಿ ಸಮಾಜ ಸೇವೆ ಮಾಡುವ ಅವಕಾಶ ಶ್ರೀ ಮದ್ ಜಗದ್ಗುರು ಪಂಚಾಚಾರ್ಯರು ಹಾಗೂ ಬಸವಾದಿ ಶಿವಶರಣರು ನೀಡಿ ಆಶೀರ್ವದಿಸಲಿ 💐💐,2025-06-16T10:33:19.000Z,https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl?comment_id=1476894510147256,ಚಂದ್ರಶೇಖರ್ ಪುರಾಣಿಕ್ ಯಡ್ರಾಮಿ,1,"ದಾವಣಗೆರೆಯ ಬಾಪೂಜಿ ಬ್ಯಾಂಕ್ ಸಮುದಾಯಭವನದಲ್ಲಿ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನದ ಪ್ರಯುಕ್ತ ಎಸ್ ಎಸ್ ಎಂ ಅಭಿಮಾನಿಗಳ ಬಳಗದಿಂದ ಆಯೋಜಿಸಿದ್ದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನವಜೋಡಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಈ ಸಂದರ್ಭದಲ್ಲಿ ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀಯುತ ಸಿದ್ದರಾಮಯ್ಯ ಅವರು‌ ಅಪ್ಪಾಜಿಯವರನ್ನು ಪುಷ್ಪವೃಷ್ಠಿ ಮೂಲಕ ಶುಭಕೋರಿದ್ದು ವಿಶೇಷವಾಗಿತ್ತು.ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್, ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್,ಮಾಜಿ ಸಚಿವರಾದ ಹೆಚ್.ಆಂಜನೇಯ, ಶಾಸಕರುಗಳಾದ ಕೆ
ಎಸ್ ಬಸವಂತಪ್ಪ,ಬಿ.ದೇವೇಂದ್ರಪ್ಪ ಸೇರಿದಂತೆ ಪಕ್ಷದ ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಉಪಸ್ಥಿತರಿದ್ದರು.",https://www.facebook.com/SSMDVG/posts/pfbid0a6CErknYaFRRyU1N2n2fMTVmB5VTpuJGrgJNt8PAUMpXYNSbWrVGmzzk59way3hDl
Akka Anna niduva raytharuna nilisi mathadbedi Akka basvakulada samskruthi samaskra Dhodadu,2025-06-26T12:35:32.000Z,https://www.facebook.com/SSMDVG/videos/4175140226143368/?comment_id=699559476232760,Lakshmi R,0,"ಚಿಣ್ಣರೊಂದಿಗೆ ಕಳೆದ ಸಮಯ ಜೊತೆಗೆ ಜನತಾದರ್ಶನದಲ್ಲಿ ಜನರ ಅಹವಾಲನ್ನು ಸ್ವೀಕರಿಸಿದ ಕ್ಷಣಗಳು...
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/4175140226143368/
ಶುಭಾಶಯಗಳು ಅಕ್ಕ 🙏💐🤝👏👏👏🎇,2025-06-15T18:31:10.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl?comment_id=1285513052936160,Prashanth N Prash,0,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ನಾಳೆ
ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವದ ಪ್ರಯುಕ್ತ ನಡೆಸಲಾದ ವಿಶೇಷಪೂಜೆ ಹಾಗೂ ಹೋಮದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾಲ್ಗೊಳ್ಳಲಾಯಿತು.",https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl
"ಅಭಿನಂದನೆಗಳು, ಶುಭಮಸ್ತು💐💐💐💐",2025-06-15T16:58:54.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl?comment_id=1818555488707865,Raghavendra Setty B S,0,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ನಾಳೆ
ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವದ ಪ್ರಯುಕ್ತ ನಡೆಸಲಾದ ವಿಶೇಷಪೂಜೆ ಹಾಗೂ ಹೋಮದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾಲ್ಗೊಳ್ಳಲಾಯಿತು.",https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl
"Happy Birthday Dr Shamnur Shivashankarappa Sir Davangere South MLA 16/06/2025🎂🎂
https://www.instagram.com/reel/DK7ED_OpaFI/?igsh=MTJ1NXYwN3MzdjZraw==",2025-06-15T18:33:51.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl?comment_id=1304384348074412,T Jaffu,0,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ನಾಳೆ
ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವದ ಪ್ರಯುಕ್ತ ನಡೆಸಲಾದ ವಿಶೇಷಪೂಜೆ ಹಾಗೂ ಹೋಮದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾಲ್ಗೊಳ್ಳಲಾಯಿತು.",https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl
Heartily congratulations 🥳,2025-06-15T18:27:41.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl?comment_id=1794230551472409,Shashi Kumar Sokke,0,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ನಾಳೆ
ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವದ ಪ್ರಯುಕ್ತ ನಡೆಸಲಾದ ವಿಶೇಷಪೂಜೆ ಹಾಗೂ ಹೋಮದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾಲ್ಗೊಳ್ಳಲಾಯಿತು.",https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl
🪔🪔🪔🪔🕉️🪔🪔🪔🪔,2025-06-15T17:04:38.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl?comment_id=612921365157853,Karnan Naveen K,0,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ನಾಳೆ
ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವದ ಪ್ರಯುಕ್ತ ನಡೆಸಲಾದ ವಿಶೇಷಪೂಜೆ ಹಾಗೂ ಹೋಮದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪಾಲ್ಗೊಳ್ಳಲಾಯಿತು.",https://www.facebook.com/SSMDVG/posts/pfbid02AwZhBwB7mNfkzrJ7Ppmk3T9RWqUvvvZcu4ZUn2dzsZy7QWVwfwBFK58uNFVLKaPQl
🙏,2025-06-27T10:23:33.000Z,https://www.facebook.com/SSMDVG/posts/pfbid02hzf6QLGGSJahA2KVe4cjNBRJt2xreYAJWqWjVfARDK7xK1gMVHjqJKjrcotwJm6ol?comment_id=2176885072824297,Thejaswi T V Patel,0,"ನವದೆಹಲಿಯ ಸಂಸತ್ ಭವನದ ಸಭಾಂಗಣದಲ್ಲಿ ನಡೆದ ಕೇಂದ್ರ ಭರವಸೆಗಳ ಸ್ಥಾಯಿ ಸಮಿತಿಯ ಮಹತ್ವದ ಸಭೆಯಲ್ಲಿ ಭಾಗವಹಿಸಲಾಯಿತು.
ಸಂಸತ್ತು ಕೇವಲ ಭರವಸೆಗಳನ್ನು ನೀಡುವ ವೇದಿಕೆಯಲ್ಲ ಆ ಭರವಸೆಗಳನ್ನು ನೆನಪಿಸಿಕೊಳ್ಳುವ, ಪರಿಶೀಲಿಸುವ ಮತ್ತು ನವೀಕರಿಸುವ ಸ್ಥಳವಾಗಿದೆ. ಸದನದಲ್ಲಿ ಸರ್ಕಾರವು ಮಾಡಿದ ಬದ್ಧತೆಗಳನ್ನು ಪ್ರಾಮಾಣಿಕತೆ ಮತ್ತು ಉದ್ದೇಶದಿಂದ ಪಾಲಿಸಲಾಗಿದೆಯೆ ಎಂದು ಖಚಿತಪಡಿಸಿಕೊಳ್ಳುವಲ್ಲಿ ನಿರ್ಣಾಯಕ ಪಾತ್ರ ವಹಿಸುವ ಸರ್ಕಾರಿ ಭರವಸೆಗಳ ಸ್ಥಾಯಿ ಸಮಿತಿಯ ಎಲ್ಲಾ ಸಭೆಗಳಲ್ಲಿ ಭಾಗವಹಿಸುವ ಗೌರವ ನನಗೆ ಸಿಕ್ಕಿತು. ಸರ್ಕಾರದ ಭರವಸೆಗಳನ್ನು ಪರಿಶೀಲನೆ ಮಾಡುವುದು ಈ ಸಮಿತಿಯು ಹೊಣೆಗಾರಿಕೆ. ಜೊತೆಗೆ ಸಮಿತಿ ನಿರಂತರತೆ ಮತ್ತು ಆಡಳಿತದಲ್ಲಿ ನಂಬಿಕೆಯ ಅಗತ್ಯದ ಪ್ರಬಲ ಜ್ಞಾಪನೆಯಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ.

ಪೆಟ್ರೋಲಿಯಂ ಉದ್ಯಮದಲ್ಲಿ ಸುರಕ್ಷತೆ ಮತ್ತು ಭದ್ರತೆ, ಉತ್ತರ ಪ್ರದೇಶದಲ್ಲಿ BPCL ನಿಂದ ನಗರ ಅನಿಲ ವಿತರಣಾ (CGD) ಜಾಲಗಳು ಮತ್ತು ಪೈಪ್ಡ್ ನ್ಯಾಚುರಲ್ ಗ್ಯಾಸ್ (PNG) ಸ್ಥಿತಿ ಮತ್ತು ಪ್ರಾದೇಶಿಕ ಇಂಧನ ಮೂಲಸೌಕರ್ಯಕ್ಕೆ ಪ್ರಮುಖವಾದ ಹೊಸ ತೈಲ ಟರ್ಮಿನಲ್ ಡಿಪೋ ಅಭಿವೃದ್ಧಿ ಸೇರಿದಂತೆ ಹಲವಾರು ಸಕಾಲಿಕ ಮತ್ತು ರಾಷ್ಟ್ರೀಯವಾಗಿ ಪ್ರಸ್ತುತವಾದ ವಿಷಯಗಳ ಕುರಿತು ಮಾತನಾಡಲು ನನಗೆ ಅವಕಾಶ ಸಿಕ್ಕಿತು. ಅಂತರ್ಗತ ಮತ್ತು ರಾಜ್ಯ
ನಿರ್ದಿಷ್ಟ ಇಂಧನ ತಂತ್ರಗಳ ಮಹತ್ವವನ್ನು ಎತ್ತಿ ತೋರಿಸುವ ಇಂಧನ ಪರಿವರ್ತನೆ ಸಲಹಾ ಸಮಿತಿಯ ಪಾತ್ರದ ಕುರಿತು ಚರ್ಚೆಗಳಲ್ಲಿ ಭಾಗವಹಿಸಿದ್ದೇನೆ.
ಈ ಸಭೆಯಲ್ಲಿ ಭಾರತದ ಹವಾಮಾನ ಬದ್ಧತೆಗಳಿಗೆ ನಿರ್ಣಾಯಕವಾಗಿರುವ CO₂ ಸೆರೆಹಿಡಿಯುವ ಕೇಂದ್ರಗಳು ಮತ್ತು ಅಸ್ಸಾಂನಲ್ಲಿರುವ ಬೊಂಗೈಗಾಂವ್ ತೈಲ ಸಂಸ್ಕರಣಾಗಾರದ ಮೇಲ್ದರ್ಜೆಗೇರಿಸುವ ವಿಶೇಷ ಗಮನ ನೀಡಲಾಯಿತು.
 ಇದು ರಾಷ್ಟ್ರೀಯ ಇಂಧನ ಭದ್ರತೆಯನ್ನು ಹೆಚ್ಚಿಸುವುದಲ್ಲದೆ, ಈಶಾನ್ಯದಲ್ಲಿ ಶುದ್ಧ ಬೆಳವಣಿಗೆಗೆ ಇಂಧನ ನೀಡುವ ಯೋಜನೆಯಾಗಿದೆ. 
ಇಂಧನ ಭದ್ರತಾ ತಜ್ಞರು, ವಿದೇಶಾಂಗ ನೀತಿ ಚಿಂತಕರು ಮತ್ತು ಆಡಳಿತ ನಾಯಕರು ಆಗಾಗ್ಗೆ ಪುನರುಚ್ಚರಿಸುವಂತೆ, ""ಈಶಾನ್ಯ ಭಾರತದ ಅಂತ್ಯವಲ್ಲ - ಇದು ಪೂರ್ವ ಮತ್ತು ಆಗ್ನೇಯ ಏಷ್ಯಾಕ್ಕೆ ಹೆಬ್ಬಾಗಿಲು"". ಈ ಪ್ರದೇಶವು ಕಾರ್ಯತಂತ್ರದ ಮತ್ತು ಸಾಂಸ್ಕೃತಿಕ ಸೇತುವೆಯಾಗಿದೆ, ಮತ್ತು ಅದರ ಅಭಿವೃದ್ಧಿಯು ಪ್ರಾದೇಶಿಕ ಆಕಾಂಕ್ಷೆ ಮಾತ್ರವಲ್ಲ, ರಾಷ್ಟ್ರೀಯ ಕಡ್ಡಾಯವಾಗಿದೆ. ಈ ಸಂಭಾಷಣೆಯ ಭಾಗವಾಗಲು ಸಮಿತಿಯ ಸದಸ್ಯೆಯಾಗಿ ನನ್ನ ಭಾಗಿತ್ವದ ಮೂಲಕ ನನ್ನ ಸಲಹೆಯನ್ನು ನೀಡಿದ್ದೇನೆ. 
ಸಮಿತಿಯಿಂದ ನಡೆಯುವ ಪ್ರತಿಯೊಂದು ಸಭೆಯೂ ಜನರಿಗೆ ಸೇವೆ ಸಲ್ಲಿಸಲು ನನ್ನನ್ನು ನಾನು ಉತ್ತಮವಾಗಿ ಕಲಿಯಲು ಮತ್ತು ಸಜ್ಜುಗೊಳಿಸಲು ಒಂದು ಉತ್ತಮ ವೇದಿಕೆಯಾಗಿದೆ...

#SustainableDevelopment #Governance #ParliamentaryCommittees",https://www.facebook.com/SSMDVG/posts/pfbid02hzf6QLGGSJahA2KVe4cjNBRJt2xreYAJWqWjVfARDK7xK1gMVHjqJKjrcotwJm6ol
